capturador,forma,racimo,video,ruta_relativa
javo,vertical,92,VID_20230321_142106.mp4,javo/vertical/92/VID_20230321_142106/VID_20230321_142106.mp4
javo,vertical,92,VID_20230321_142116.mp4,javo/vertical/92/VID_20230321_142116/VID_20230321_142116.mp4
pablo,vertical,91,VID_20230321_142126.mp4,pablo/vertical/91/VID_20230321_142126/VID_20230321_142126.mp4
pablo,vertical,91,VID_20230321_142140.mp4,pablo/vertical/91/VID_20230321_142140/VID_20230321_142140.mp4
javo,vertical,92,VID_20230321_142142.mp4,javo/vertical/92/VID_20230321_142142/VID_20230321_142142.mp4
pablo,vertical,91,VID_20230321_142207.mp4,pablo/vertical/91/VID_20230321_142207/VID_20230321_142207.mp4
javo,vertical,92,VID_20230321_142208.mp4,javo/vertical/92/VID_20230321_142208/VID_20230321_142208.mp4
javo,vertical,92,VID_20230321_142218.mp4,javo/vertical/92/VID_20230321_142218/VID_20230321_142218.mp4
pablo,vertical,91,VID_20230321_142223.mp4,pablo/vertical/91/VID_20230321_142223/VID_20230321_142223.mp4
pablo,freestyle,91,VID_20230321_142244.mp4,pablo/freestyle/91/VID_20230321_142244/VID_20230321_142244.mp4
javo,freestyle,92,VID_20230321_142246.mp4,javo/freestyle/92/VID_20230321_142246/VID_20230321_142246.mp4
pablo,freestyle,91,VID_20230321_142252.mp4,pablo/freestyle/91/VID_20230321_142252/VID_20230321_142252.mp4
javo,freestyle,92,VID_20230321_142254.mp4,javo/freestyle/92/VID_20230321_142254/VID_20230321_142254.mp4
pablo,freestyle,91,VID_20230321_142301.mp4,pablo/freestyle/91/VID_20230321_142301/VID_20230321_142301.mp4
javo,freestyle,92,VID_20230321_142303.mp4,javo/freestyle/92/VID_20230321_142303/VID_20230321_142303.mp4
javo,freestyle,92,VID_20230321_142310.mp4,javo/freestyle/92/VID_20230321_142310/VID_20230321_142310.mp4
javo,freestyle,92,VID_20230321_142324.mp4,javo/freestyle/92/VID_20230321_142324/VID_20230321_142324.mp4
pablo,freestyle,91,VID_20230321_142333.mp4,pablo/freestyle/91/VID_20230321_142333/VID_20230321_142333.mp4
pablo,freestyle,91,VID_20230321_142340.mp4,pablo/freestyle/91/VID_20230321_142340/VID_20230321_142340.mp4
javo,180,91,VID_20230321_142425.mp4,javo/180/91/VID_20230321_142425/VID_20230321_142425.mp4
pablo,180,92,VID_20230321_142434.mp4,pablo/180/92/VID_20230321_142434/VID_20230321_142434.mp4
javo,180,91,VID_20230321_142436.mp4,javo/180/91/VID_20230321_142436/VID_20230321_142436.mp4
pablo,180,92,VID_20230321_142451.mp4,pablo/180/92/VID_20230321_142451/VID_20230321_142451.mp4
pablo,180,92,VID_20230321_142505.mp4,pablo/180/92/VID_20230321_142505/VID_20230321_142505.mp4
pablo,180,92,VID_20230321_142521.mp4,pablo/180/92/VID_20230321_142521/VID_20230321_142521.mp4
javo,180,91,VID_20230321_142526.mp4,javo/180/91/VID_20230321_142526/VID_20230321_142526.mp4
pablo,180,92,VID_20230321_142531.mp4,pablo/180/92/VID_20230321_142531/VID_20230321_142531.mp4
javo,180,91,VID_20230321_142537.mp4,javo/180/91/VID_20230321_142537/VID_20230321_142537.mp4
javo,180,91,VID_20230321_142551.mp4,javo/180/91/VID_20230321_142551/VID_20230321_142551.mp4
javo,vertical,91,VID_20230321_142614.mp4,javo/vertical/91/VID_20230321_142614/VID_20230321_142614.mp4
javo,vertical,91,VID_20230321_142623.mp4,javo/vertical/91/VID_20230321_142623/VID_20230321_142623.mp4
pablo,vertical,92,VID_20230321_142626.mp4,pablo/vertical/92/VID_20230321_142626/VID_20230321_142626.mp4
javo,vertical,91,VID_20230321_142632.mp4,javo/vertical/91/VID_20230321_142632/VID_20230321_142632.mp4
pablo,vertical,92,VID_20230321_142636.mp4,pablo/vertical/92/VID_20230321_142636/VID_20230321_142636.mp4
javo,vertical,91,VID_20230321_142642.mp4,javo/vertical/91/VID_20230321_142642/VID_20230321_142642.mp4
pablo,vertical,92,VID_20230321_142650.mp4,pablo/vertical/92/VID_20230321_142650/VID_20230321_142650.mp4
javo,vertical,91,VID_20230321_142657.mp4,javo/vertical/91/VID_20230321_142657/VID_20230321_142657.mp4
pablo,vertical,92,VID_20230321_142705.mp4,pablo/vertical/92/VID_20230321_142705/VID_20230321_142705.mp4
pablo,vertical,92,VID_20230321_142719.mp4,pablo/vertical/92/VID_20230321_142719/VID_20230321_142719.mp4
javo,freestyle,91,VID_20230321_142725.mp4,javo/freestyle/91/VID_20230321_142725/VID_20230321_142725.mp4
javo,freestyle,91,VID_20230321_142802.mp4,javo/freestyle/91/VID_20230321_142802/VID_20230321_142802.mp4
pablo,freestyle,92,VID_20230321_142807.mp4,pablo/freestyle/92/VID_20230321_142807/VID_20230321_142807.mp4
pablo,freestyle,92,VID_20230321_142823.mp4,pablo/freestyle/92/VID_20230321_142823/VID_20230321_142823.mp4
javo,freestyle,91,VID_20230321_142825.mp4,javo/freestyle/91/VID_20230321_142825/VID_20230321_142825.mp4
pablo,freestyle,92,VID_20230321_142832.mp4,pablo/freestyle/92/VID_20230321_142832/VID_20230321_142832.mp4
javo,freestyle,91,VID_20230321_142835.mp4,javo/freestyle/91/VID_20230321_142835/VID_20230321_142835.mp4
pablo,freestyle,92,VID_20230321_142842.mp4,pablo/freestyle/92/VID_20230321_142842/VID_20230321_142842.mp4
pablo,freestyle,92,VID_20230321_142856.mp4,pablo/freestyle/92/VID_20230321_142856/VID_20230321_142856.mp4
javo,freestyle,91,VID_20230321_142905.mp4,javo/freestyle/91/VID_20230321_142905/VID_20230321_142905.mp4
javo,180,89,VID_20230321_143017.mp4,javo/180/89/VID_20230321_143017/VID_20230321_143017.mp4
javo,180,89,VID_20230321_143027.mp4,javo/180/89/VID_20230321_143027/VID_20230321_143027.mp4
javo,180,89,VID_20230321_143036.mp4,javo/180/89/VID_20230321_143036/VID_20230321_143036.mp4
javo,180,89,VID_20230321_143047.mp4,javo/180/89/VID_20230321_143047/VID_20230321_143047.mp4
pablo,180,90,VID_20230321_143052.mp4,pablo/180/90/VID_20230321_143052/VID_20230321_143052.mp4
javo,180,89,VID_20230321_143102.mp4,javo/180/89/VID_20230321_143102/VID_20230321_143102.mp4
pablo,180,90,VID_20230321_143103.mp4,pablo/180/90/VID_20230321_143103/VID_20230321_143103.mp4
pablo,180,90,VID_20230321_143116.mp4,pablo/180/90/VID_20230321_143116/VID_20230321_143116.mp4
pablo,180,90,VID_20230321_143138.mp4,pablo/180/90/VID_20230321_143138/VID_20230321_143138.mp4
javo,vertical,89,VID_20230321_143142.mp4,javo/vertical/89/VID_20230321_143142/VID_20230321_143142.mp4
javo,vertical,89,VID_20230321_143150.mp4,javo/vertical/89/VID_20230321_143150/VID_20230321_143150.mp4
pablo,180,90,VID_20230321_143153.mp4,pablo/180/90/VID_20230321_143153/VID_20230321_143153.mp4
javo,vertical,89,VID_20230321_143158.mp4,javo/vertical/89/VID_20230321_143158/VID_20230321_143158.mp4
javo,vertical,89,VID_20230321_143207.mp4,javo/vertical/89/VID_20230321_143207/VID_20230321_143207.mp4
javo,vertical,89,VID_20230321_143222.mp4,javo/vertical/89/VID_20230321_143222/VID_20230321_143222.mp4
pablo,vertical,90,VID_20230321_143225.mp4,pablo/vertical/90/VID_20230321_143225/VID_20230321_143225.mp4
pablo,vertical,90,VID_20230321_143235.mp4,pablo/vertical/90/VID_20230321_143235/VID_20230321_143235.mp4
pablo,vertical,90,VID_20230321_143246.mp4,pablo/vertical/90/VID_20230321_143246/VID_20230321_143246.mp4
javo,freestyle,89,VID_20230321_143249.mp4,javo/freestyle/89/VID_20230321_143249/VID_20230321_143249.mp4
pablo,vertical,90,VID_20230321_143256.mp4,pablo/vertical/90/VID_20230321_143256/VID_20230321_143256.mp4
javo,freestyle,89,VID_20230321_143256.mp4,javo/freestyle/89/VID_20230321_143256/VID_20230321_143256.mp4
javo,freestyle,89,VID_20230321_143317.mp4,javo/freestyle/89/VID_20230321_143317/VID_20230321_143317.mp4
pablo,vertical,90,VID_20230321_143324.mp4,pablo/vertical/90/VID_20230321_143324/VID_20230321_143324.mp4
javo,freestyle,89,VID_20230321_143330.mp4,javo/freestyle/89/VID_20230321_143330/VID_20230321_143330.mp4
javo,freestyle,89,VID_20230321_143338.mp4,javo/freestyle/89/VID_20230321_143338/VID_20230321_143338.mp4
pablo,freestyle,90,VID_20230321_143351.mp4,pablo/freestyle/90/VID_20230321_143351/VID_20230321_143351.mp4
pablo,freestyle,90,VID_20230321_143359.mp4,pablo/freestyle/90/VID_20230321_143359/VID_20230321_143359.mp4
pablo,freestyle,90,VID_20230321_143407.mp4,pablo/freestyle/90/VID_20230321_143407/VID_20230321_143407.mp4
pablo,freestyle,90,VID_20230321_143416.mp4,pablo/freestyle/90/VID_20230321_143416/VID_20230321_143416.mp4
pablo,freestyle,90,VID_20230321_143425.mp4,pablo/freestyle/90/VID_20230321_143425/VID_20230321_143425.mp4
pablo,180,89,VID_20230321_143505.mp4,pablo/180/89/VID_20230321_143505/VID_20230321_143505.mp4
pablo,180,89,VID_20230321_143518.mp4,pablo/180/89/VID_20230321_143518/VID_20230321_143518.mp4
javo,180,90,VID_20230321_143533.mp4,javo/180/90/VID_20230321_143533/VID_20230321_143533.mp4
pablo,180,89,VID_20230321_143534.mp4,pablo/180/89/VID_20230321_143534/VID_20230321_143534.mp4
javo,180,90,VID_20230321_143543.mp4,javo/180/90/VID_20230321_143543/VID_20230321_143543.mp4
pablo,180,89,VID_20230321_143550.mp4,pablo/180/89/VID_20230321_143550/VID_20230321_143550.mp4
javo,180,90,VID_20230321_143552.mp4,javo/180/90/VID_20230321_143552/VID_20230321_143552.mp4
javo,180,90,VID_20230321_143602.mp4,javo/180/90/VID_20230321_143602/VID_20230321_143602.mp4
pablo,180,89,VID_20230321_143604.mp4,pablo/180/89/VID_20230321_143604/VID_20230321_143604.mp4
javo,180,90,VID_20230321_143631.mp4,javo/180/90/VID_20230321_143631/VID_20230321_143631.mp4
pablo,vertical,89,VID_20230321_143639.mp4,pablo/vertical/89/VID_20230321_143639/VID_20230321_143639.mp4
pablo,vertical,89,VID_20230321_143649.mp4,pablo/vertical/89/VID_20230321_143649/VID_20230321_143649.mp4
javo,vertical,90,VID_20230321_143652.mp4,javo/vertical/90/VID_20230321_143652/VID_20230321_143652.mp4
javo,vertical,90,VID_20230321_143700.mp4,javo/vertical/90/VID_20230321_143700/VID_20230321_143700.mp4
pablo,vertical,89,VID_20230321_143701.mp4,pablo/vertical/89/VID_20230321_143701/VID_20230321_143701.mp4
javo,vertical,90,VID_20230321_143709.mp4,javo/vertical/90/VID_20230321_143709/VID_20230321_143709.mp4
pablo,vertical,89,VID_20230321_143718.mp4,pablo/vertical/89/VID_20230321_143718/VID_20230321_143718.mp4
javo,vertical,90,VID_20230321_143718.mp4,javo/vertical/90/VID_20230321_143718/VID_20230321_143718.mp4
pablo,vertical,89,VID_20230321_143734.mp4,pablo/vertical/89/VID_20230321_143734/VID_20230321_143734.mp4
javo,vertical,90,VID_20230321_143805.mp4,javo/vertical/90/VID_20230321_143805/VID_20230321_143805.mp4
pablo,freestyle,89,VID_20230321_143808.mp4,pablo/freestyle/89/VID_20230321_143808/VID_20230321_143808.mp4
pablo,freestyle,89,VID_20230321_143816.mp4,pablo/freestyle/89/VID_20230321_143816/VID_20230321_143816.mp4
pablo,freestyle,89,VID_20230321_143824.mp4,pablo/freestyle/89/VID_20230321_143824/VID_20230321_143824.mp4
pablo,freestyle,89,VID_20230321_143831.mp4,pablo/freestyle/89/VID_20230321_143831/VID_20230321_143831.mp4
javo,freestyle,90,VID_20230321_143832.mp4,javo/freestyle/90/VID_20230321_143832/VID_20230321_143832.mp4
javo,freestyle,90,VID_20230321_143839.mp4,javo/freestyle/90/VID_20230321_143839/VID_20230321_143839.mp4
javo,freestyle,90,VID_20230321_143846.mp4,javo/freestyle/90/VID_20230321_143846/VID_20230321_143846.mp4
javo,freestyle,90,VID_20230321_143853.mp4,javo/freestyle/90/VID_20230321_143853/VID_20230321_143853.mp4
pablo,freestyle,89,VID_20230321_143857.mp4,pablo/freestyle/89/VID_20230321_143857/VID_20230321_143857.mp4
javo,freestyle,90,VID_20230321_143901.mp4,javo/freestyle/90/VID_20230321_143901/VID_20230321_143901.mp4
pablo,180,88,VID_20230321_144021.mp4,pablo/180/88/VID_20230321_144021/VID_20230321_144021.mp4
pablo,180,88,VID_20230321_144036.mp4,pablo/180/88/VID_20230321_144036/VID_20230321_144036.mp4
pablo,180,88,VID_20230321_144050.mp4,pablo/180/88/VID_20230321_144050/VID_20230321_144050.mp4
pablo,180,88,VID_20230321_144102.mp4,pablo/180/88/VID_20230321_144102/VID_20230321_144102.mp4
javo,180,87,VID_20230321_144103.mp4,javo/180/87/VID_20230321_144103/VID_20230321_144103.mp4
javo,180,87,VID_20230321_144113.mp4,javo/180/87/VID_20230321_144113/VID_20230321_144113.mp4
pablo,180,88,VID_20230321_144119.mp4,pablo/180/88/VID_20230321_144119/VID_20230321_144119.mp4
javo,180,87,VID_20230321_144121.mp4,javo/180/87/VID_20230321_144121/VID_20230321_144121.mp4
javo,180,87,VID_20230321_144130.mp4,javo/180/87/VID_20230321_144130/VID_20230321_144130.mp4
javo,180,87,VID_20230321_144149.mp4,javo/180/87/VID_20230321_144149/VID_20230321_144149.mp4
javo,vertical,87,VID_20230321_144205.mp4,javo/vertical/87/VID_20230321_144205/VID_20230321_144205.mp4
pablo,vertical,88,VID_20230321_144212.mp4,pablo/vertical/88/VID_20230321_144212/VID_20230321_144212.mp4
javo,vertical,87,VID_20230321_144220.mp4,javo/vertical/87/VID_20230321_144220/VID_20230321_144220.mp4
pablo,vertical,88,VID_20230321_144223.mp4,pablo/vertical/88/VID_20230321_144223/VID_20230321_144223.mp4
javo,vertical,87,VID_20230321_144229.mp4,javo/vertical/87/VID_20230321_144229/VID_20230321_144229.mp4
pablo,vertical,88,VID_20230321_144234.mp4,pablo/vertical/88/VID_20230321_144234/VID_20230321_144234.mp4
javo,vertical,87,VID_20230321_144238.mp4,javo/vertical/87/VID_20230321_144238/VID_20230321_144238.mp4
pablo,vertical,88,VID_20230321_144248.mp4,pablo/vertical/88/VID_20230321_144248/VID_20230321_144248.mp4
javo,vertical,87,VID_20230321_144254.mp4,javo/vertical/87/VID_20230321_144254/VID_20230321_144254.mp4
pablo,vertical,88,VID_20230321_144310.mp4,pablo/vertical/88/VID_20230321_144310/VID_20230321_144310.mp4
javo,freestyle,87,VID_20230321_144320.mp4,javo/freestyle/87/VID_20230321_144320/VID_20230321_144320.mp4
pablo,freestyle,88,VID_20230321_144328.mp4,pablo/freestyle/88/VID_20230321_144328/VID_20230321_144328.mp4
javo,freestyle,87,VID_20230321_144328.mp4,javo/freestyle/87/VID_20230321_144328/VID_20230321_144328.mp4
pablo,freestyle,88,VID_20230321_144336.mp4,pablo/freestyle/88/VID_20230321_144336/VID_20230321_144336.mp4
javo,freestyle,87,VID_20230321_144336.mp4,javo/freestyle/87/VID_20230321_144336/VID_20230321_144336.mp4
javo,freestyle,87,VID_20230321_144343.mp4,javo/freestyle/87/VID_20230321_144343/VID_20230321_144343.mp4
pablo,freestyle,88,VID_20230321_144347.mp4,pablo/freestyle/88/VID_20230321_144347/VID_20230321_144347.mp4
pablo,freestyle,88,VID_20230321_144356.mp4,pablo/freestyle/88/VID_20230321_144356/VID_20230321_144356.mp4
pablo,freestyle,88,VID_20230321_144408.mp4,pablo/freestyle/88/VID_20230321_144408/VID_20230321_144408.mp4
javo,freestyle,87,VID_20230321_144409.mp4,javo/freestyle/87/VID_20230321_144409/VID_20230321_144409.mp4
javo,180,88,VID_20230321_144452.mp4,javo/180/88/VID_20230321_144452/VID_20230321_144452.mp4
javo,180,88,VID_20230321_144503.mp4,javo/180/88/VID_20230321_144503/VID_20230321_144503.mp4
javo,180,88,VID_20230321_144512.mp4,javo/180/88/VID_20230321_144512/VID_20230321_144512.mp4
javo,180,88,VID_20230321_144522.mp4,javo/180/88/VID_20230321_144522/VID_20230321_144522.mp4
javo,180,88,VID_20230321_144536.mp4,javo/180/88/VID_20230321_144536/VID_20230321_144536.mp4
javo,vertical,88,VID_20230321_144619.mp4,javo/vertical/88/VID_20230321_144619/VID_20230321_144619.mp4
pablo,180,87,VID_20230321_144622.mp4,pablo/180/87/VID_20230321_144622/VID_20230321_144622.mp4
javo,vertical,88,VID_20230321_144628.mp4,javo/vertical/88/VID_20230321_144628/VID_20230321_144628.mp4
pablo,180,87,VID_20230321_144633.mp4,pablo/180/87/VID_20230321_144633/VID_20230321_144633.mp4
pablo,180,87,VID_20230321_144645.mp4,pablo/180/87/VID_20230321_144645/VID_20230321_144645.mp4
javo,vertical,88,VID_20230321_144648.mp4,javo/vertical/88/VID_20230321_144648/VID_20230321_144648.mp4
pablo,180,87,VID_20230321_144658.mp4,pablo/180/87/VID_20230321_144658/VID_20230321_144658.mp4
javo,vertical,88,VID_20230321_144658.mp4,javo/vertical/88/VID_20230321_144658/VID_20230321_144658.mp4
pablo,180,87,VID_20230321_144711.mp4,pablo/180/87/VID_20230321_144711/VID_20230321_144711.mp4
javo,vertical,88,VID_20230321_144713.mp4,javo/vertical/88/VID_20230321_144713/VID_20230321_144713.mp4
pablo,vertical,87,VID_20230321_144737.mp4,pablo/vertical/87/VID_20230321_144737/VID_20230321_144737.mp4
javo,freestyle,88,VID_20230321_144739.mp4,javo/freestyle/88/VID_20230321_144739/VID_20230321_144739.mp4
javo,freestyle,88,VID_20230321_144747.mp4,javo/freestyle/88/VID_20230321_144747/VID_20230321_144747.mp4
pablo,vertical,87,VID_20230321_144751.mp4,pablo/vertical/87/VID_20230321_144751/VID_20230321_144751.mp4
javo,freestyle,88,VID_20230321_144803.mp4,javo/freestyle/88/VID_20230321_144803/VID_20230321_144803.mp4
pablo,vertical,87,VID_20230321_144804.mp4,pablo/vertical/87/VID_20230321_144804/VID_20230321_144804.mp4
pablo,vertical,87,VID_20230321_144820.mp4,pablo/vertical/87/VID_20230321_144820/VID_20230321_144820.mp4
javo,freestyle,88,VID_20230321_144832.mp4,javo/freestyle/88/VID_20230321_144832/VID_20230321_144832.mp4
pablo,vertical,87,VID_20230321_144833.mp4,pablo/vertical/87/VID_20230321_144833/VID_20230321_144833.mp4
javo,freestyle,88,VID_20230321_144847.mp4,javo/freestyle/88/VID_20230321_144847/VID_20230321_144847.mp4
pablo,freestyle,87,VID_20230321_144902.mp4,pablo/freestyle/87/VID_20230321_144902/VID_20230321_144902.mp4
pablo,freestyle,87,VID_20230321_144911.mp4,pablo/freestyle/87/VID_20230321_144911/VID_20230321_144911.mp4
pablo,freestyle,87,VID_20230321_144920.mp4,pablo/freestyle/87/VID_20230321_144920/VID_20230321_144920.mp4
pablo,freestyle,87,VID_20230321_144930.mp4,pablo/freestyle/87/VID_20230321_144930/VID_20230321_144930.mp4
pablo,freestyle,87,VID_20230321_144951.mp4,pablo/freestyle/87/VID_20230321_144951/VID_20230321_144951.mp4
javo,180,86,VID_20230321_145236.mp4,javo/180/86/VID_20230321_145236/VID_20230321_145236.mp4
javo,180,86,VID_20230321_145249.mp4,javo/180/86/VID_20230321_145249/VID_20230321_145249.mp4
javo,180,86,VID_20230321_145258.mp4,javo/180/86/VID_20230321_145258/VID_20230321_145258.mp4
javo,180,86,VID_20230321_145308.mp4,javo/180/86/VID_20230321_145308/VID_20230321_145308.mp4
javo,180,86,VID_20230321_145336.mp4,javo/180/86/VID_20230321_145336/VID_20230321_145336.mp4
pablo,180,85,VID_20230321_145338.mp4,pablo/180/85/VID_20230321_145338/VID_20230321_145338.mp4
javo,vertical,86,VID_20230321_145402.mp4,javo/vertical/86/VID_20230321_145402/VID_20230321_145402.mp4
pablo,180,85,VID_20230321_145403.mp4,pablo/180/85/VID_20230321_145403/VID_20230321_145403.mp4
javo,vertical,86,VID_20230321_145411.mp4,javo/vertical/86/VID_20230321_145411/VID_20230321_145411.mp4
pablo,180,85,VID_20230321_145416.mp4,pablo/180/85/VID_20230321_145416/VID_20230321_145416.mp4
javo,vertical,86,VID_20230321_145420.mp4,javo/vertical/86/VID_20230321_145420/VID_20230321_145420.mp4
pablo,180,85,VID_20230321_145428.mp4,pablo/180/85/VID_20230321_145428/VID_20230321_145428.mp4
javo,vertical,86,VID_20230321_145435.mp4,javo/vertical/86/VID_20230321_145435/VID_20230321_145435.mp4
pablo,180,85,VID_20230321_145443.mp4,pablo/180/85/VID_20230321_145443/VID_20230321_145443.mp4
javo,vertical,86,VID_20230321_145444.mp4,javo/vertical/86/VID_20230321_145444/VID_20230321_145444.mp4
pablo,vertical,85,VID_20230321_145538.mp4,pablo/vertical/85/VID_20230321_145538/VID_20230321_145538.mp4
pablo,vertical,85,VID_20230321_145549.mp4,pablo/vertical/85/VID_20230321_145549/VID_20230321_145549.mp4
javo,freestyle,86,VID_20230321_145551.mp4,javo/freestyle/86/VID_20230321_145551/VID_20230321_145551.mp4
javo,freestyle,86,VID_20230321_145558.mp4,javo/freestyle/86/VID_20230321_145558/VID_20230321_145558.mp4
pablo,vertical,85,VID_20230321_145603.mp4,pablo/vertical/85/VID_20230321_145603/VID_20230321_145603.mp4
javo,freestyle,86,VID_20230321_145605.mp4,javo/freestyle/86/VID_20230321_145605/VID_20230321_145605.mp4
pablo,vertical,85,VID_20230321_145613.mp4,pablo/vertical/85/VID_20230321_145613/VID_20230321_145613.mp4
javo,freestyle,86,VID_20230321_145619.mp4,javo/freestyle/86/VID_20230321_145619/VID_20230321_145619.mp4
pablo,vertical,85,VID_20230321_145626.mp4,pablo/vertical/85/VID_20230321_145626/VID_20230321_145626.mp4
javo,freestyle,86,VID_20230321_145626.mp4,javo/freestyle/86/VID_20230321_145626/VID_20230321_145626.mp4
pablo,freestyle,85,VID_20230321_145718.mp4,pablo/freestyle/85/VID_20230321_145718/VID_20230321_145718.mp4
pablo,freestyle,85,VID_20230321_145727.mp4,pablo/freestyle/85/VID_20230321_145727/VID_20230321_145727.mp4
pablo,freestyle,85,VID_20230321_145735.mp4,pablo/freestyle/85/VID_20230321_145735/VID_20230321_145735.mp4
pablo,freestyle,85,VID_20230321_145743.mp4,pablo/freestyle/85/VID_20230321_145743/VID_20230321_145743.mp4
pablo,freestyle,85,VID_20230321_145755.mp4,pablo/freestyle/85/VID_20230321_145755/VID_20230321_145755.mp4
javo,180,85,VID_20230321_145958.mp4,javo/180/85/VID_20230321_145958/VID_20230321_145958.mp4
